藏品名称,作者,年代,描述,图片链接,详情链接
Bookcase,Artist/maker unknown,,,"https://iiif.micr.io/ILAiA/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/66047
Plate,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/FbmZU/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/119238
Soup Plate,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/yiwrU/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/119798
Soup Plate,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/xQkTO/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/123991
Vase,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/HpQoq/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/127352
Cup,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/WZuvO/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/141547
Cup,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/VMNuM/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/141552
Saucer,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/HPiwh/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/141554
Bowl,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/mDVBZ/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/146060
"Soap Dish, Strainer, and Cover",Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/BHmhy/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/149315
Tankard,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/opcNJ/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160276
Plate,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/pniqs/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160453
Minature Saucer,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/MDSSA/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160466
Cup,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/UPJaI/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160972
Saucer,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/GwkCl/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/320477
Saucer,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/QANeM/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/320483
Minature Cup,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/eWCoa/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/325564
Chinese Lady Wearing Semi-Formal Robes Holding a Jade Belt,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/BBAOu/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/173399
Punch Bowl,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/ytgaf/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/118934
Plate,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/vSbTX/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/119929
Plate,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/lMzDX/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/124066
Plate,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/bqVsc/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/127539
Cup,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/GyMWj/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/136278
Cup,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/adPhf/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/136281
Saucer,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/tTSqT/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/141553
Cup,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/HehHS/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/141569
Saucer,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/vvvSi/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/146057
Water Bottle and Lid,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/JnAHm/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/149313
Octagonal Plate,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/HHwFH/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/151767
Bowl,Artist/maker unknown,Qing Dynasty (1644-1911),"This bowl was made in China, for export to the Islamic market.  It is an example of ""clobbered ware,"" in which preexisting decorations are painted over with new designs. On this piece, a version of the ""blossom and nightingale"" motif popular in the Persian market is covered with an Urdu inscription honoring a noble woman in her ""fourth age."" Enamelers sometimes clobbered porcelain so that they could quickly fill special orders.","https://iiif.micr.io/Mmpil/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/152112
Cup,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/Knspl/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160293
Two Handled Dish with Cover,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/BQwpO/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160899
Tureen and Cover,Artist/maker unknown,,,"https://iiif.micr.io/JflxI/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160970
Platter,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/OPOSZ/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160998
Bough Pot,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/uUMDt/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/161466
Teapot,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/tuazu/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/161473
Vase (One of a Pair),Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/Tgjaq/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/270832
Saucer,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/Vvwec/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/320559
Saucer,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/knDhF/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/320573
Platter,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/LCcUa/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/339676
Soup Plate,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/PrRkR/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/41162
Basket,Artist/maker unknown,,"The coat of arms are those of the Brewer or Bruer family of Great Marlow, England.","https://iiif.micr.io/liSxF/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/87685
Sugar Bowl and Cover,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/kXpbv/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/123715
Teapot and Cover,Artist/maker unknown,,,"https://iiif.micr.io/Hvsav/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/136253
Plate,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/mySLq/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/146613
Plate,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/ZQbMI/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/146618
Cup,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/fpEyB/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/146633
Saucer,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/gCCxq/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/146653
Saucer,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/NRCyA/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/146667
Saucer,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/kaXOq/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/159947
Tray,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/YInVQ/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160537
Stand,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/IChcr/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160538
Gravy Boat,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/pEKwH/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160541
Platter,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/zaRpb/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160569
Platter,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/Rboay/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160576
Plate,Artist/maker unknown,Qing Dynasty (1644-1911),"This scene of the Resurrection of Christ was taken from an illustration in <i>A Written and Visual History, Images of the Old and New Testaments (De Schriftuurlyke Geschiedenissen en Gelykenissen, Van het Oude en Nieuwe Verbond)</i>, a book of engravings by Dutch artist Jan Luyken (1649-1712).","https://iiif.micr.io/RqpJC/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160586
Plate,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/UhDZi/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160598
Plate,Artist/maker unknown,Qing Dynasty (1644-1911),"This plate is decorated with a scene of a fortune-teller. The subject, a popular one in the eighteenth century, also appears on European porcelains.","https://iiif.micr.io/mxIfJ/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160600
Dinner Plate,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/raGuM/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160618
Saucer,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/DsomL/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160620
Cup,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/oCFRp/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160748
Saucer,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/cAmSU/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160758
Plate,Artist/maker unknown,,,"https://iiif.micr.io/XApzm/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160794
Saucer,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/IpBfR/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160800
Cup,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/juzdR/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160802
Plate,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/Wjxub/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160865
Cup,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/KujJI/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160868
Cup,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/CKwyz/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160944
Cup,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/egaVO/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160945
Pitcher,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/orIPV/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160947
Pitcher,Artist/maker unknown,,,"https://iiif.micr.io/XTyQr/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160948
Plate,Artist/maker unknown,Qing Dynasty (1644-1911),"This plate was made in China, for export to the European market. The scene in the center shows the Resurrection of Christ, and was taken from an engraving by Dutch artist Jan Luyken (1649–1712). The engraving, along with others by Luyken, was also used to illustrate several editions of the Bible, including one printed in 1734.","https://iiif.micr.io/pfuss/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160986
Tankard,Artist/maker unknown,,,"https://iiif.micr.io/klJQj/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160996
Saucer,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/jEdEU/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/161294
Plate,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/gEupO/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/161337
Plate,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/wSAfg/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/161363
Plate,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/UPpzk/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/161378
Dish,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/hpgeK/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/161428
Cup,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/eLEto/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/161442
Basin,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/WmLBq/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/161490
Plate,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/KfTTM/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/161549
Plate,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/Foadz/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/161550
Plate,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/gGbdq/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/161552
Plate,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/pPwNb/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/161567
Salad Bowl,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/rRRjg/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/161591
Sauce Tureen Stand,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/pypPL/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/161644
Sauceboat,Artist/maker unknown,Qing Dynasty (1644-1911),,"https://iiif.micr.io/XKpmG/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/161658
